date,tax_abr,genome,abund.rel.to.total,abund.rel.to.cyanos,year,month,day
2017-06-18,Snowella;s__,MCYST_157,3.649548752256861e-4,3.649548752256861e-4,2017,6,18
2017-06-18,Microcystis;s__Microcystis aeruginosa,MCYST_162_1,2.4062899082126897e-4,2.4062899082126897e-4,2017,6,18
2017-06-18,Snowella;s__,MCYST_162_2,2.8978054764580697e-4,2.89780547645807e-4,2017,6,18
2017-06-18,Microcystis;s__,MCYST_162,1.367006183417759e-4,1.367006183417759e-4,2017,6,18
2017-06-18,Microcystis;s__,MCYST_24,1.294679237840118e-4,1.294679237840118e-4,2017,6,18
2017-06-18,Microcystis;s__Microcystis panniformis,MCYST_2,6.640168721763113e-4,6.640168721763113e-4,2017,6,18
2017-06-18,Microcystis;s__Microcystis aeruginosa,MCYST_31,2.8314008503324453e-4,2.831400850332445e-4,2017,6,18
2017-06-18,Snowella;s__,MCYST_56,4.156319562133371e-4,4.156319562133371e-4,2017,6,18
2017-06-18,Microcystis;s__Microcystis panniformis,MCYST_62,1.459698501862189e-4,1.459698501862189e-4,2017,6,18
2017-06-18,Microcystis;s__Microcystis sp002282935,MCYST_79,0.00102121720774548,0.00102121720774548,2017,6,18
2017-06-18,Snowella;s__Snowella sp003249095,MCYST_90,0,0,2017,6,18
2017-06-18,Nodosilinea;s__,NODOS_103,0,0,2017,6,18
2017-06-18,Nodosilinea;s__,NODOS_105,0,0,2017,6,18
2017-06-18,Nodosilinea;s__,NODOS_264,0,0,2017,6,18
2017-06-18,Nodosilinea;s__,NODOS_42,0,0,2017,6,18
2017-06-18,Nodosilinea;s__,NODOS_58,0,0,2017,6,18
2017-06-18,Pseudanabaena;s__,PSEUDA_13,0.0065352608322414,0.0065352608322414,2017,6,18
2017-06-18,Pseudanabaena;s__,PSEUDA_157,0,0,2017,6,18
2017-06-18,Pseudanabaena;s__,PSEUDA_281,3.6531239338316254e-4,3.6531239338316254e-4,2017,6,18
2017-06-18,Pseudanabaena;s__,PSEUDA_31,0,0,2017,6,18
2017-06-18,Pseudanabaena;s__Pseudanabaena sp014696925,PSEUDA_70,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_120,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_209,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_20,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_215,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_242,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_28,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_43,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_51,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_54,0,0,2017,6,18
2017-06-18,Vulcanococcus;s__,VULCA_96,0,0,2017,6,18
2017-06-20,Aphanizomenon;s__Aphanizomenon flosaquae,APHAN_134,0.00672542407878358,0.00672542407878358,2017,6,20
2017-06-20,Raphidiopsis;s__Raphidiopsis brookii,CYANO_106,0,0,2017,6,20
2017-06-20,Planktothrix;s__Planktothrix agardhii,CYANO_45,0,0,2017,6,20
2017-06-20,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2017,6,20
2017-06-20,Limnoraphis;s__,CYANO_51_1,0,0,2017,6,20
2017-06-20,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2017,6,20
2017-06-20,RDYZ01;s__,CYANO_79,0,0,2017,6,20
2017-06-20,Cuspidothrix;s__Cuspidothrix issatschenkoi,CYANO_84,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_101_1,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_10_1,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_101,7.055134832238025e-4,7.055134832238025e-4,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_104,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_106,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_114,0,0,2017,6,20
2017-06-20,RGUW01;s__,CYBIM_119_1,0,0,2017,6,20
2017-06-20,NIES-981;s__,CYBIM_119,0,0,2017,6,20
2017-06-20,Cyanobium_A;s__,CYBIM_130_1,0,0,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp903907855,CYBIM_130,0,0,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp014191755,CYBIM_134_1,6.751793806394683e-4,6.751793806394683e-4,2017,6,20
2017-06-20,NIES-981;s__,CYBIM_136_1,0,0,2017,6,20
2017-06-20,Cyanobium_A;s__,CYBIM_137,0,0,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp014191755,CYBIM_157,5.14837693174711e-4,5.14837693174711e-4,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_15,0,0,2017,6,20
2017-06-20,NIES-981;s__,CYBIM_160,0,0,2017,6,20
2017-06-20,RGUW01;s__,CYBIM_173,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_178,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_190_1,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_190,0,0,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp903882285,CYBIM_194,0,0,2017,6,20
2017-06-20,UBA5018;s__,CYBIM_200,0,0,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp014191755,CYBIM_22,2.5837581250872613e-4,2.583758125087262e-4,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_231,0,0,2017,6,20
2017-06-20,NIES-981;s__,CYBIM_28,0,0,2017,6,20
2017-06-20,UBA5018;s__,CYBIM_31,0,0,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp014191755,CYBIM_39,7.873665627538123e-4,7.873665627538123e-4,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp903907855,CYBIM_45,0,0,2017,6,20
2017-06-20,UBA5018;s__,CYBIM_51,0,0,2017,6,20
2017-06-20,NIES-981;s__,CYBIM_52,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_60_1,0,0,2017,6,20
2017-06-20,Cyanobium_A;s__,CYBIM_60,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_63,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_67_1,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_67,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_73_1,0,0,2017,6,20
2017-06-20,NIES-981;s__,CYBIM_73,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_76_1,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_76,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_77,0,0,2017,6,20
2017-06-20,Cyanobium_A;s__,CYBIM_80,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_83,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_89,0,0,2017,6,20
2017-06-20,Cyanobium;s__Cyanobium sp014191755,CYBIM_90,2.1888898141196977e-4,2.1888898141196977e-4,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_93,0,0,2017,6,20
2017-06-20,NIES-981;s__,CYBIM_94,0,0,2017,6,20
2017-06-20,Cyanobium;s__,CYBIM_96,0,0,2017,6,20
2017-06-20,Dolichospermum;s__Dolichospermum sp001277295,DOLIS_105,0,0,2017,6,20
2017-06-20,Dolichospermum;s__Dolichospermum sp015207875,DOLIS_117,0,0,2017,6,20
2017-06-20,Dolichospermum;s__Dolichospermum circinale,DOLIS_174,0,0,2017,6,20
2017-06-20,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_187,0,0,2017,6,20
2017-06-20,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_36,0,0,2017,6,20
2017-06-20,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_53,0,0,2017,6,20
2017-06-20,Dolichospermum;s__Dolichospermum planctonicum,DOLIS_80,0,0,2017,6,20
2017-06-20,Microcystis;s__Microcystis aeruginosa_C,MCYST_100,2.2934683906839797e-4,2.2934683906839797e-4,2017,6,20
2017-06-20,Snowella;s__,MCYST_157,5.864575774929455e-4,5.864575774929455e-4,2017,6,20
2017-06-20,Microcystis;s__Microcystis aeruginosa,MCYST_162_1,3.330331555333568e-4,3.330331555333568e-4,2017,6,20
2017-06-20,Snowella;s__,MCYST_162_2,4.815715368260446e-4,4.815715368260446e-4,2017,6,20
2017-06-20,Microcystis;s__,MCYST_162,2.0252010904636285e-4,2.0252010904636285e-4,2017,6,20
2017-06-20,Microcystis;s__,MCYST_24,0,0,2017,6,20
2017-06-20,Microcystis;s__Microcystis panniformis,MCYST_2,4.857158464889081e-4,4.857158464889081e-4,2017,6,20
2017-06-20,Microcystis;s__Microcystis aeruginosa,MCYST_31,3.018497209276074e-4,3.018497209276074e-4,2017,6,20
2017-06-20,Snowella;s__,MCYST_56,6.490783167528742e-4,6.490783167528742e-4,2017,6,20
2017-06-20,Microcystis;s__Microcystis panniformis,MCYST_62,0,0,2017,6,20
2017-06-20,Microcystis;s__Microcystis sp002282935,MCYST_79,0.00113576209233381,0.00113576209233381,2017,6,20
2017-06-20,Snowella;s__Snowella sp003249095,MCYST_90,0,0,2017,6,20
2017-06-20,Nodosilinea;s__,NODOS_103,0,0,2017,6,20
2017-06-20,Nodosilinea;s__,NODOS_105,0,0,2017,6,20
2017-06-20,Nodosilinea;s__,NODOS_264,0,0,2017,6,20
2017-06-20,Nodosilinea;s__,NODOS_42,0,0,2017,6,20
2017-06-20,Nodosilinea;s__,NODOS_58,0,0,2017,6,20
2017-06-20,Pseudanabaena;s__,PSEUDA_13,0.00239675747383109,0.00239675747383109,2017,6,20
2017-06-20,Pseudanabaena;s__,PSEUDA_157,0,0,2017,6,20
2017-06-20,Pseudanabaena;s__,PSEUDA_281,2.3134803048488752e-4,2.3134803048488752e-4,2017,6,20
2017-06-20,Pseudanabaena;s__,PSEUDA_31,0,0,2017,6,20
2017-06-20,Pseudanabaena;s__Pseudanabaena sp014696925,PSEUDA_70,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_120,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_209,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_20,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_215,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_242,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_28,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_43,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_51,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_54,0,0,2017,6,20
2017-06-20,Vulcanococcus;s__,VULCA_96,0,0,2017,6,20
2017-06-24,Aphanizomenon;s__Aphanizomenon flosaquae,APHAN_134,0.00122184472855657,0.00122184472855657,2017,6,24
2017-06-24,Raphidiopsis;s__Raphidiopsis brookii,CYANO_106,0,0,2017,6,24
2017-06-24,Planktothrix;s__Planktothrix agardhii,CYANO_45,0,0,2017,6,24
2017-06-24,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2017,6,24
2017-06-24,Limnoraphis;s__,CYANO_51_1,0,0,2017,6,24
2017-06-24,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2017,6,24
2017-06-24,RDYZ01;s__,CYANO_79,0,0,2017,6,24
2017-06-24,Cuspidothrix;s__Cuspidothrix issatschenkoi,CYANO_84,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_101_1,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_10_1,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_101,0.0028576657426446,0.0028576657426446,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_104,7.905178710181628e-4,7.905178710181628e-4,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_106,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_114,0,0,2017,6,24
2017-06-24,RGUW01;s__,CYBIM_119_1,0,0,2017,6,24
2017-06-24,NIES-981;s__,CYBIM_119,0,0,2017,6,24
2017-06-24,Cyanobium_A;s__,CYBIM_130_1,0,0,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp903907855,CYBIM_130,0,0,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp014191755,CYBIM_134_1,0.0030139874056975,0.0030139874056975,2017,6,24
2017-06-24,NIES-981;s__,CYBIM_136_1,0,0,2017,6,24
2017-06-24,Cyanobium_A;s__,CYBIM_137,0,0,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp014191755,CYBIM_157,0.00228262440321216,0.00228262440321216,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_15,0,0,2017,6,24
2017-06-24,NIES-981;s__,CYBIM_160,0,0,2017,6,24
2017-06-24,RGUW01;s__,CYBIM_173,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_178,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_190_1,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_190,0,0,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp903882285,CYBIM_194,0,0,2017,6,24
2017-06-24,UBA5018;s__,CYBIM_200,0,0,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp014191755,CYBIM_22,0.00117178464000389,0.00117178464000389,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_231,0,0,2017,6,24
2017-06-24,NIES-981;s__,CYBIM_28,0,0,2017,6,24
2017-06-24,UBA5018;s__,CYBIM_31,0,0,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp014191755,CYBIM_39,0.00344132866615969,0.00344132866615969,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp903907855,CYBIM_45,0,0,2017,6,24
2017-06-24,UBA5018;s__,CYBIM_51,0,0,2017,6,24
2017-06-24,NIES-981;s__,CYBIM_52,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_60_1,0,0,2017,6,24
2017-06-24,Cyanobium_A;s__,CYBIM_60,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_63,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_67_1,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_67,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_73_1,0,0,2017,6,24
2017-06-24,NIES-981;s__,CYBIM_73,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_76_1,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_76,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_77,0,0,2017,6,24
2017-06-24,Cyanobium_A;s__,CYBIM_80,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_83,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_89,0,0,2017,6,24
2017-06-24,Cyanobium;s__Cyanobium sp014191755,CYBIM_90,9.628411171724106e-4,9.628411171724106e-4,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_93,0,0,2017,6,24
2017-06-24,NIES-981;s__,CYBIM_94,0,0,2017,6,24
2017-06-24,Cyanobium;s__,CYBIM_96,1.989359496101344e-4,1.989359496101344e-4,2017,6,24
2017-06-24,Dolichospermum;s__Dolichospermum sp001277295,DOLIS_105,0,0,2017,6,24
2017-06-24,Dolichospermum;s__Dolichospermum sp015207875,DOLIS_117,0,0,2017,6,24
2017-06-24,Dolichospermum;s__Dolichospermum circinale,DOLIS_174,0,0,2017,6,24
2017-06-24,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_187,0,0,2017,6,24
2017-06-24,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_36,0,0,2017,6,24
2017-06-24,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_53,0,0,2017,6,24
2017-06-24,Dolichospermum;s__Dolichospermum planctonicum,DOLIS_80,0,0,2017,6,24
2017-06-24,Microcystis;s__Microcystis aeruginosa_C,MCYST_100,0.00124564170590856,0.00124564170590856,2017,6,24
2017-06-24,Snowella;s__,MCYST_157,0.00187384376458074,0.00187384376458074,2017,6,24
2017-06-24,Microcystis;s__Microcystis aeruginosa,MCYST_162_1,0.00214075290655372,0.00214075290655372,2017,6,24
2017-06-24,Snowella;s__,MCYST_162_2,0.00159958838943855,0.00159958838943855,2017,6,24
2017-06-24,Microcystis;s__,MCYST_162,0.00118200911210489,0.00118200911210489,2017,6,24
2017-06-24,Microcystis;s__,MCYST_24,0.00148848441291636,0.00148848441291636,2017,6,24
2017-06-24,Microcystis;s__Microcystis panniformis,MCYST_2,0.00436711130344202,0.00436711130344202,2017,6,24
2017-06-24,Microcystis;s__Microcystis aeruginosa,MCYST_31,0.00231764469166322,0.00231764469166322,2017,6,24
2017-06-24,Snowella;s__,MCYST_56,0.00211695160739605,0.00211695160739605,2017,6,24
2017-06-24,Microcystis;s__Microcystis panniformis,MCYST_62,0.0015598605950678,0.0015598605950678,2017,6,24
2017-06-24,Microcystis;s__Microcystis sp002282935,MCYST_79,0.00431783602691732,0.00431783602691732,2017,6,24
2017-06-24,Snowella;s__Snowella sp003249095,MCYST_90,0,0,2017,6,24
2017-06-24,Nodosilinea;s__,NODOS_103,0,0,2017,6,24
2017-06-24,Nodosilinea;s__,NODOS_105,0,0,2017,6,24
2017-06-24,Nodosilinea;s__,NODOS_264,0,0,2017,6,24
2017-06-24,Nodosilinea;s__,NODOS_42,0,0,2017,6,24
2017-06-24,Nodosilinea;s__,NODOS_58,0,0,2017,6,24
2017-06-24,Pseudanabaena;s__,PSEUDA_13,7.253660091652832e-4,7.253660091652832e-4,2017,6,24
2017-06-24,Pseudanabaena;s__,PSEUDA_157,0,0,2017,6,24
2017-06-24,Pseudanabaena;s__,PSEUDA_281,0.0011781618685755,0.0011781618685755,2017,6,24
2017-06-24,Pseudanabaena;s__,PSEUDA_31,0,0,2017,6,24
2017-06-24,Pseudanabaena;s__Pseudanabaena sp014696925,PSEUDA_70,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_120,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_209,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_20,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_215,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_242,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_28,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_43,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_51,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_54,0,0,2017,6,24
2017-06-24,Vulcanococcus;s__,VULCA_96,0,0,2017,6,24
2017-06-27,Aphanizomenon;s__Aphanizomenon flosaquae,APHAN_134,0.002862381043283,0.002862381043283,2017,6,27
2017-06-27,Raphidiopsis;s__Raphidiopsis brookii,CYANO_106,0,0,2017,6,27
2017-06-27,Planktothrix;s__Planktothrix agardhii,CYANO_45,0,0,2017,6,27
2017-06-27,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2017,6,27
2017-06-27,Limnoraphis;s__,CYANO_51_1,0,0,2017,6,27
2017-06-27,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2017,6,27
2017-06-27,RDYZ01;s__,CYANO_79,0,0,2017,6,27
2017-06-27,Cuspidothrix;s__Cuspidothrix issatschenkoi,CYANO_84,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_101_1,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_10_1,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_101,0.00203866285868375,0.00203866285868375,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_104,6.014247743477441e-4,6.014247743477441e-4,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_106,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_114,0,0,2017,6,27
2017-06-27,RGUW01;s__,CYBIM_119_1,0,0,2017,6,27
2017-06-27,NIES-981;s__,CYBIM_119,0,0,2017,6,27
2017-06-27,Cyanobium_A;s__,CYBIM_130_1,0,0,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp903907855,CYBIM_130,0,0,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_134_1,0.00236884019469524,0.00236884019469524,2017,6,27
2017-06-27,NIES-981;s__,CYBIM_136_1,0,0,2017,6,27
2017-06-27,Cyanobium_A;s__,CYBIM_137,0,0,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_157,0.00166445132271705,0.00166445132271705,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_15,0,0,2017,6,27
2017-06-27,NIES-981;s__,CYBIM_160,0,0,2017,6,27
2017-06-27,RGUW01;s__,CYBIM_173,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_178,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_190_1,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_190,0,0,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp903882285,CYBIM_194,0,0,2017,6,27
2017-06-27,UBA5018;s__,CYBIM_200,0,0,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_22,8.948396595707446e-4,8.948396595707446e-4,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_231,0,0,2017,6,27
2017-06-27,NIES-981;s__,CYBIM_28,0,0,2017,6,27
2017-06-27,UBA5018;s__,CYBIM_31,0,0,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_39,0.00252195188152801,0.00252195188152801,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp903907855,CYBIM_45,0,0,2017,6,27
2017-06-27,UBA5018;s__,CYBIM_51,0,0,2017,6,27
2017-06-27,NIES-981;s__,CYBIM_52,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_60_1,0,0,2017,6,27
2017-06-27,Cyanobium_A;s__,CYBIM_60,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_63,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_67_1,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_67,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_73_1,0,0,2017,6,27
2017-06-27,NIES-981;s__,CYBIM_73,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_76_1,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_76,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_77,0,0,2017,6,27
2017-06-27,Cyanobium_A;s__,CYBIM_80,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_83,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_89,0,0,2017,6,27
2017-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_90,6.80938346109173e-4,6.80938346109173e-4,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_93,0,0,2017,6,27
2017-06-27,NIES-981;s__,CYBIM_94,0,0,2017,6,27
2017-06-27,Cyanobium;s__,CYBIM_96,2.4042162117861177e-4,2.4042162117861177e-4,2017,6,27
2017-06-27,Dolichospermum;s__Dolichospermum sp001277295,DOLIS_105,0,0,2017,6,27
2017-06-27,Dolichospermum;s__Dolichospermum sp015207875,DOLIS_117,0,0,2017,6,27
2017-06-27,Dolichospermum;s__Dolichospermum circinale,DOLIS_174,0,0,2017,6,27
2017-06-27,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_187,0,0,2017,6,27
2017-06-27,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_36,0,0,2017,6,27
2017-06-27,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_53,1.4794520044175856e-4,1.4794520044175856e-4,2017,6,27
2017-06-27,Dolichospermum;s__Dolichospermum planctonicum,DOLIS_80,0,0,2017,6,27
2017-06-27,Microcystis;s__Microcystis aeruginosa_C,MCYST_100,0.00140015060811141,0.00140015060811141,2017,6,27
2017-06-27,Snowella;s__,MCYST_157,0.00461702036528764,0.00461702036528764,2017,6,27
2017-06-27,Microcystis;s__Microcystis aeruginosa,MCYST_162_1,0.00233502024546916,0.00233502024546916,2017,6,27
2017-06-27,Snowella;s__,MCYST_162_2,0.00388456495657179,0.00388456495657179,2017,6,27
2017-06-27,Microcystis;s__,MCYST_162,0.0012932940450887,0.0012932940450887,2017,6,27
2017-06-27,Microcystis;s__,MCYST_24,0.00134161498259452,0.00134161498259452,2017,6,27
2017-06-27,Microcystis;s__Microcystis panniformis,MCYST_2,0.00376782301009045,0.00376782301009045,2017,6,27
2017-06-27,Microcystis;s__Microcystis aeruginosa,MCYST_31,0.00226672651677925,0.00226672651677925,2017,6,27
2017-06-27,Snowella;s__,MCYST_56,0.00520900081750514,0.00520900081750514,2017,6,27
2017-06-27,Microcystis;s__Microcystis panniformis,MCYST_62,0.00118930689507175,0.00118930689507175,2017,6,27
2017-06-27,Microcystis;s__Microcystis sp002282935,MCYST_79,0.00495381290283305,0.00495381290283305,2017,6,27
2017-06-27,Snowella;s__Snowella sp003249095,MCYST_90,0,0,2017,6,27
2017-06-27,Nodosilinea;s__,NODOS_103,0,0,2017,6,27
2017-06-27,Nodosilinea;s__,NODOS_105,0,0,2017,6,27
2017-06-27,Nodosilinea;s__,NODOS_264,0,0,2017,6,27
2017-06-27,Nodosilinea;s__,NODOS_42,0,0,2017,6,27
2017-06-27,Nodosilinea;s__,NODOS_58,0,0,2017,6,27
2017-06-27,Pseudanabaena;s__,PSEUDA_13,0.00104340255201944,0.00104340255201944,2017,6,27
2017-06-27,Pseudanabaena;s__,PSEUDA_157,0,0,2017,6,27
2017-06-27,Pseudanabaena;s__,PSEUDA_281,0.00338033325114985,0.00338033325114985,2017,6,27
2017-06-27,Pseudanabaena;s__,PSEUDA_31,0,0,2017,6,27
2017-06-27,Pseudanabaena;s__Pseudanabaena sp014696925,PSEUDA_70,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_120,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_209,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_20,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_215,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_242,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_28,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_43,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_51,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_54,0,0,2017,6,27
2017-06-27,Vulcanococcus;s__,VULCA_96,0,0,2017,6,27
2017-07-08,Aphanizomenon;s__Aphanizomenon flosaquae,APHAN_134,0.00227044655295315,0.00227044655295315,2017,7,8
2017-07-08,Raphidiopsis;s__Raphidiopsis brookii,CYANO_106,0,0,2017,7,8
2017-07-08,Planktothrix;s__Planktothrix agardhii,CYANO_45,0,0,2017,7,8
2017-07-08,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2017,7,8
2017-07-08,Limnoraphis;s__,CYANO_51_1,1.7324956430280944e-4,1.7324956430280944e-4,2017,7,8
2017-07-08,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2017,7,8
